City,SKU Name,SKU Code,EAN,SKU Category,SKU Sub Category,Brand Name,Manufacturer Name,Manufacturer ID,Units
Prayagraj,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Ahmedabad,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Chandigarh,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Kochi,Jivo Canola Cold Press Edible Oil 5.0 LITER,c935f17d-04d3-4785-b2dd-bd8e7c7ebcbe,8908000258365,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Pune,Jivo Canola Cold Press Edible Oil 5.0 LITER,c935f17d-04d3-4785-b2dd-bd8e7c7ebcbe,8908000258365,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Bengaluru,Jivo Canola Cold Press Edible Oil 5.0 LITER,c935f17d-04d3-4785-b2dd-bd8e7c7ebcbe,8908000258365,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Dehradun,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Pune,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,44
Mumbai,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,127
Faridabad,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Gurugram,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,117
Noida,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,27
Ghaziabad,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,17
Varanasi,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Nashik,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Chennai,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Bengaluru,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,145
Chennai,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Ghaziabad,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,16
Lucknow,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,28
Chennai,Jivo So-Olive Blend Of Rice Bran and Olive Oil 5.0 LITER,23d058bc-043b-447c-bfcd-f393c1b9f6e9,8905604002073,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Lucknow,Jivo So-Olive Blend Of Rice Bran and Olive Oil 5.0 LITER,23d058bc-043b-447c-bfcd-f393c1b9f6e9,8905604002073,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Delhi,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,33
Prayagraj,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Chennai,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Panipat,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Varanasi,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Dehradun,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,13
Mysuru,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Jaipur,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,27
Meerut,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Pune,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,9
Ludhiana,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Chennai,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Bengaluru,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,167
Ghaziabad,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,27
Hyderabad,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,10
Kochi,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Lucknow,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Faridabad,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,32
Ghaziabad,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,11
Jalandhar,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Delhi,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,48
Rajkot,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Haridwar,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Nashik,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Vadodra,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Amritsar,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Gorakhpur,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Chennai,Jivo Canola Cold Press Edible Oil 5.0 LITER,c935f17d-04d3-4785-b2dd-bd8e7c7ebcbe,8908000258365,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,10
Gurugram,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,50
Ghaziabad,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,9
Jaipur,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Faridabad,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
SAS Nagar,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Mumbai,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,198
Lucknow,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,21
Jaipur,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,20
Kanpur,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Hyderabad,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,188
Bengaluru,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,267
Meerut,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Jhajjar,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,0
Gorakhpur,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Nashik,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Hyderabad,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Mumbai,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Kochi,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,10
Bengaluru,Jivo So-Olive Blend Of Rice Bran and Olive Oil 5.0 LITER,23d058bc-043b-447c-bfcd-f393c1b9f6e9,8905604002073,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,8
Bengaluru,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,73
Kanpur,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,14
Faridabad,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,16
Noida,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,40
Ahmedabad,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Rewari,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Lucknow,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,43
Indore,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Chandigarh,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Bengaluru,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,218
Vadodra,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Haridwar,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Mumbai,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,116
Davanagere,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Nashik,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,9
Noida,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,27
Gurugram,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,37
Delhi,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,45
Noida,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,18
Varanasi,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Indore,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Meerut,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Surat,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Delhi,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,59
Prayagraj,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Delhi,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,142
Bengaluru,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,214
Prayagraj,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
